,Unnamed: 0,platforms,genres,rating,title,url,star,review,author,n_ratings,cover,id,type
247,248,PC / Mac / PS4 / Xbox One / Nintendo Switch / Linux,游戏 / 角色扮演 / 冒险 / 动作,8.8,超光浪人 Hyper Light Drifter,https://www.douban.com/game/26452987/,45.0,如果说2015年的Undertale是独立游戏中特立独行的反类型作品，那么今年Hyper Light Drifter就是所有独立游戏集大成者；豆瓣评分竟然只有7.4；不论从画面游戏性还是音乐都是无可挑剔的精品神作；唯一的cons是难度曲线会随着游戏进行陡增；年度最佳独立游戏预定√,镜泉,114.0,https://img3.doubanio.com/lpic/s29445936.jpg,247,动作
248,249,GBA,游戏 / 横版过关 / 动作,8.8,洛克人Zero ロックマンゼロ,https://www.douban.com/game/10876562/,45.0,- =曾经为了取得EX技能奋斗里一通宵，第二天上课我什么都不知道,喵咕嘟,195.0,https://img1.doubanio.com/lpic/s29341428.jpg,248,动作
249,250,PC / PS4,游戏 / 冒险 / 动作,8.8,如龙 极2 龍が如く 極2,https://www.douban.com/game/27123231/,45.0,不愧是如龙史上一座巅峰，结局反转再反转，双龙对决的神场面把黑道之间亦敌亦友的情义展现的淋漓尽致，寺岛进饰演的瓦大哥这个人物很出彩，死的时候虐心程度直逼0代的立华，然后，这次桐生可以说是名副其实的「打虎」了。ps：真岛篇有刻意赚眼泪之嫌，不过我还是非常喜欢！！！！,Doublebitch,398.0,https://img1.doubanio.com/lpic/s29649127.jpg,249,动作
250,251,PC,游戏 / 角色扮演 / 动作,8.8,刀剑封魔录,https://www.douban.com/game/10827904/,45.0,最牛逼的国产游戏，看到评论里这句话的时候莫名升起了强烈的认同感！,狗头金,468.0,https://img3.doubanio.com/lpic/s10413914.jpg,250,动作
251,252,PC / Mac / PS4 / Wii U / PSV/PS Vita / Nintendo Switch / Linux,游戏 / 横版过关 / 角色扮演 / 冒险 / 动作,8.8,厕所穿越记 Unepic,https://www.douban.com/game/10757799/,45.0,2011的十大独立游戏之一，一玩就上瘾了^^,Freelancer,159.0,https://img3.doubanio.com/lpic/s9128801.jpg,251,动作
252,253,FC/NES/红白机,游戏 / 横版过关 / 动作,8.8,星之卡比：梦之泉物语 星のカービィ 夢の泉の物語,https://www.douban.com/game/26333808/,45.0,小学跟同学玩，那时耍的翻译这个叫科比历险记。。。。。。,H.T.C.,150.0,https://img3.doubanio.com/lpic/s29223835.jpg,252,动作
253,254,iPhone / iPad / Android / Wii / Nintendo Switch / PS / Arcade/街机 / Neo Geo,游戏 / 格斗 / 动作,8.8,拳皇98 The King of Fighters '98: Dream Match Never Ends,https://www.douban.com/game/11588852/,45.0,应该是SNK最最巅峰时期的作品吧！,Max·Planck,1089.0,https://img3.doubanio.com/lpic/s29881080.jpg,253,动作
254,255,PS4 / Wii / PS2 / PSP,游戏 / 合集 / 射击 / 动作,8.8,合金弹头精选集 メタルスラッグコンプリート,https://www.douban.com/game/26347218/,45.0,可以选小兵？,Nate,88.0,https://img3.doubanio.com/lpic/s29250125.jpg,254,动作
255,256,PC / Wii U / PS3 / Xbox 360 / Nintendo Switch,游戏 / 动作,8.8,猎天使魔女 Bayonetta,https://www.douban.com/game/10750212/,45.0,直女癌请不要玩这游戏，要是引起你不适去日本卡普空总部投诉，别在这里卖弄你的田园女权。,Yui to hai,1460.0,https://img1.doubanio.com/lpic/s9116668.jpg,255,动作
256,257,FC/NES/红白机,游戏 / 横版过关 / 射击 / 冒险 / 动作,8.8,Konami世界 コナミワイワイワールド,https://www.douban.com/game/10867110/,45.0,当年迷死人的好玩,斥侯,66.0,https://img1.doubanio.com/lpic/s29573319.jpg,256,动作
257,258,PS2,游戏 / 射击 / 动作,8.8,终极地带2：引导亡灵之神 Anubis: Zone of the Enders,https://www.douban.com/game/10757234/,45.0,潜龙谍影之父小岛秀夫的另一著名系列作品，以高速爽快的空间机甲战斗为卖点。近期将在PS3上推出该系列前两作的高清复刻版。,胖大海,92.0,https://img3.doubanio.com/lpic/s9127142.jpg,257,动作
258,259,PC,游戏 / 第一人称射击 / 射击 / 动作,8.8,三角洲特种部队6：黑鹰坠落-军刀部队 Delta Force 6: Black Hawk Down-Team Sabre,https://www.douban.com/game/25890764/,45.0,我玩这个游戏的时候，开局没多久就向队友开枪，然后就没有然后了……,神机铳手唐明,129.0,https://img3.doubanio.com/lpic/s27287312.jpg,258,动作
259,260,iPhone / iPad / Android,游戏 / 动作,8.8,阿尔托的奥德赛 Alto's Odyssey,https://www.douban.com/game/27090799/,45.0,疯了，真的疯了，优秀的美工和物理引擎硬生生把一个跑酷游戏赋予无限禅意，在世界末日后人类遗址旁滑板，大漠黄沙，孤城落日，电闪雷鸣，远处流星转瞬即逝，高塔上有巨石跌落。和天堂鸟一起飞越鸿沟的一刹那居然还有时间放慢效果，仿佛整个世界都瞬间屏住了呼吸。横屏2d玩出了3d流畅的爽，太戳我的点了呜呜呜呜,放学第一个跑,367.0,https://img3.doubanio.com/lpic/s29694344.jpg,259,动作
260,261,PC,游戏 / 动作 / 射击,8.8,东方神灵庙 東方神霊廟　～ Ten Desires,https://www.douban.com/game/20002960/,45.0,为何我连她们的名字都记不住了,夏柚子,94.0,https://img1.doubanio.com/lpic/s24471847.jpg,260,动作
261,262,PS2,游戏 / 冒险 / 动作,8.8,鬼武者2 Onimusha 2: Samurai's Destiny,https://www.douban.com/game/23995451/,45.0,松田优作才是真正的鬼武者,达斯佛™,253.0,https://img3.doubanio.com/lpic/s26303112.jpg,261,动作
262,263,PS2 / 3DS,游戏 / 角色扮演 / 动作,8.8,深渊传说 テイルズ オブ ジ アビス,https://www.douban.com/game/14331676/,45.0,最爱的TOA！！！,御姐控_光崽,118.0,https://img3.doubanio.com/lpic/s29889604.jpg,262,动作
263,264,PS2,游戏 / 格斗 / 动作,8.8,火影忍者：木叶的忍者英雄2 NARUTO－ナルト－ナルティメットヒーロー2,https://www.douban.com/game/26347753/,45.0,2代是巅峰之作，可惜知道的人不多，这年的2代和前一年的龙珠Z3才让动漫改编游戏有了个成熟的模式,Cloudlicious,99.0,https://img3.doubanio.com/lpic/s29347631.jpg,263,动作
264,265,Nintendo Switch,游戏 / 冒险 / 动作,8.8,塞尔达传说 旷野之息 - 试炼的霸者 ゼルダの伝説 ブレス オブ ザ ワイルド 試練の覇者,https://www.douban.com/game/27609961/,45.0,傻逼游戏毁我青春，十刀买罪受。青沼英二你是狗吗？,永生猫,212.0,https://img3.doubanio.com/lpic/s29663616.jpg,264,动作
265,266,PC / NGE,游戏 / 角色扮演 / 动作冒险 / 动作,8.8,迷城的国度Next ザナドゥ・ネクスト,https://www.douban.com/game/11594956/,45.0,男人不管到什么时候，都挥舞着宝剑，无法忘怀为守护柔弱美少女而战的梦想。,[已注销],134.0,https://img3.doubanio.com/lpic/s29465350.jpg,265,动作
266,267,Wii U / 3DS,游戏 / 冒险 / 动作,8.8,耀西的毛线世界 ヨッシー ウールワールド,https://www.douban.com/game/26414241/,45.0,超完美的任式游戏，希望手工世界能早点来。另外有的关卡全收集也太太太难了吧，多么多么希望能在ns移植，3ds版本比起wiiu也差太多了吧，非常期待手工耀西,梦想启动dr,114.0,https://img3.doubanio.com/lpic/s28418261.jpg,266,动作
267,268,PC / PS4 / Wii U / PS3 / Xbox 360 / PSV/PS Vita / Nintendo Switch,游戏 / 横版过关 / 动作,8.8,雷曼：传奇 Rayman Legends,https://www.douban.com/game/25718417/,45.0,俺也是制作组之一呢。唯一觉得在公司期间work for fun的项目,popzero,905.0,https://img1.doubanio.com/lpic/s28708987.jpg,267,动作
268,269,PC / PS3 / Xbox 360,游戏 / 动作,8.8,吞食鱼2：海难大决战  Feeding Frenzy 2: Shipwreck Showdown ,https://www.douban.com/game/26577770/,45.0,童年回忆，停不下来٩(˃̶͈̀௰˂̶͈́)و,浮油生物,50.0,https://img1.doubanio.com/lpic/s28261787.jpg,268,动作
269,270,PC / Mac / PS3 / Xbox 360 / Wii / NDS,游戏 / 射击 / 冒险 / 动作,8.8,使命召唤7：黑色行动 Call of Duty: Black Ops,https://www.douban.com/game/10734070/,45.0,和MW系列相比这部才更像大片好吗……有历史有阴谋有大场面有细节，还有跌宕起伏的剧情和有血有肉的角色，最关键的是叙事手法给当时还在上小学的我冲击太大了……最近在重温，感觉完全可以把剧本做一点小修改然后拍成电影啊。,ObserverAdam,3644.0,https://img3.doubanio.com/lpic/s9090295.jpg,269,动作
270,271,PS2,游戏 / 模拟 / 动作 / 飞行模拟,8.8,皇牌空战5：未颂的战争 Ace Combat 5: The Unsung War,https://www.douban.com/game/26347720/,45.0,剧情太扯了，Osea没脑子到无力吐槽，还是0好... 期待7！,LZX,97.0,https://img3.doubanio.com/lpic/s29451161.jpg,270,动作
271,272,PC / Mac / PS4,游戏 / 飞行模拟 / 动作 / 大型多人在线,8.8,战争雷霆 War Thunder,https://www.douban.com/game/22252907/,45.0,THIS IS WAR！每一架社会主义农药机的机头上都坐着一个斯大林！每一架德棍的机头上都坐着一个戈林！,骆驼,404.0,https://img3.doubanio.com/lpic/s26381950.jpg,271,动作
272,273,GBA,游戏 / 格斗 / 动作冒险 / 动作,8.8,龙珠大冒险 ドラゴンボール アドバンスアドベンチャー,https://www.douban.com/game/23079222/,45.0,横版过关标杆作品,人生海海MXY,238.0,https://img3.doubanio.com/lpic/s29836780.jpg,272,动作
273,274,FC/NES/红白机,游戏 / 动作,8.8,忍者猫 キャッ党忍伝てやんでえ,https://www.douban.com/game/10755685/,45.0,当初喜欢这个胜过冒险岛= =,Bearis,387.0,https://img1.doubanio.com/lpic/s29327157.jpg,273,动作
274,275,PC,游戏 / 动作,8.8,手绢2000 Handkerchief,https://www.douban.com/game/26366736/,45.0,没几个人玩过这个游戏吧，很出色的横版……同样没打通。,查理布朗,17.0,https://img3.doubanio.com/lpic/s28048644.jpg,274,动作
275,276,3DS,游戏 / 横版过关 / 射击 / 冒险 / 动作,8.8,银河战士：萨姆斯归来 メトロイド サムスリターンズ,https://www.douban.com/game/27069337/,45.0,我创建的第一个豆瓣游戏条目！萨姐最高！,陈灼,70.0,https://img3.doubanio.com/lpic/s29543442.jpg,275,动作
276,277,GBA,游戏 / 角色扮演 / 动作,8.7,世界传说 换装迷宫2 テイルズ オブ ザ ワールド なりきりダンジョン2,https://www.douban.com/game/26384623/,45.0,这么经典没人？,羊毛和猫,72.0,https://img3.doubanio.com/lpic/s29510973.jpg,276,动作
277,278,PC / iPhone,游戏 / 竞速 / 动作,8.8,蜗牛竞速 Snail Mail,https://www.douban.com/game/11540999/,45.0,呃。,[已注销],55.0,https://img3.doubanio.com/lpic/s29372323.jpg,277,动作
278,279,3DS / Nintendo Switch,游戏 / 角色扮演 / 动作,8.7,怪物猎人XX モンスターハンターダブルクロス,https://www.douban.com/game/26973926/,45.0,对这系列始终不感冒…,LU0721,466.0,https://img1.doubanio.com/lpic/s29872798.jpg,278,动作
279,280,PC / PS4 / Xbox One / Nintendo Switch,游戏 / 角色扮演 / 冒险 / 动作,8.8,黎明杀机 Dead by Daylight,https://www.douban.com/game/26788829/,45.0,和女朋友玩了大半年的游戏，每次她被挂树都要跑回去救她然后一起被挂。以前每天玩六、七个小时的她分手后没有再上线过，也许她从未沉迷过这款游戏，只是喜欢两个人同生共死的感觉吧。,小黄,709.0,https://img3.doubanio.com/lpic/s29754813.jpg,279,动作
280,281,PS,游戏 / 横版过关 / 冒险 / 动作,8.7,古惑狼2 Crash Bandicoot 2: Cortex Strikes Back,https://www.douban.com/game/25905460/,45.0,"今年是我沉迷《古惑狼》整整20周年，一直以来，早就想写个怀旧贴，所以就趁着这个机会补充完善一下。 
   1996年，本人所在的湖北省三线城市，开始流行了“电脑游戏厅”和”光碟游戏厅“，我当时14岁，上初三/高一（也可能是1997年），当时我一直是FC的玩家，所有人都在换黄卡换来换去，全城没有见过除了FC以外的游戏机，我说的是SFC和MD之类的。大家都在玩FC，或者街机。很奇怪，我对街机就是提不起来兴趣，街机流行的FTG我不喜欢，横板过关斩将的我觉得没有意思，三国志我从来没打穿过，合金弹头什么的也懒得碰，打飞机的1945雷电之类的也不喜欢玩，麻将游戏也不懂。但是在家里，FC还是很喜欢玩的。

    1996年/1997年，街上同时开了十几家“电脑游戏厅”和“光碟游戏厅”，我去看了电脑游戏厅，那个时候还没有网络，还不叫网吧，电脑系统还是DOS和WIN95，游戏我记得的流行的有《古墓丽影1》《暗黑1》《毁灭公爵》《沙丘》《红色警戒》《大富翁》等...........没有一个我喜欢玩的，就很少去。再去看看“光碟游戏厅”，惊呆了，竟然还有这种画面级别的游戏！！！3D的，写实的！！《生化危机2》《铁拳》《山脊赛车》《古惑狼2》《前线任务》等等各种3D游戏！！！！还有两个人在同一个屏幕上开着各种稀奇古怪的带有武器的车辆的对战的游戏很流行。还有很多很多，最起码上百种光盘可以选择！！！！牛逼了，我操了！！！于是就迷上了“光碟游戏”，后来才知道这叫TVGAME。从此以后，直到现在，我没有在PC上玩过任何一个游戏！包括网络游戏，包括星际争霸，魔兽世界，暗黑2,3等，我碰都没碰过！面对着电脑，我是没有任何兴趣玩下去游戏的。长期以来，我只玩掌机和家用机，任天堂的所有机器全买，sony的全部机器全买。

    1996年开始，别人玩得最多的是《生化危机2》，进去10台机器，有最少6台都在玩《生化危机2》，而我，一直以来都是浅尝辄止，生化危机全系列，我只打穿了3代和3DS启示录1代。
    我玩的最多的就是《古惑狼2》，再到1997年《古惑狼3》，再到后来叫老板找了《古惑狼1》才玩了1代。
    我可以拍胸脯说，在我们本地那个三线城市，玩《古惑狼》技术最高的就是我！没有人能玩的过我！",蛇狸,79.0,https://img1.doubanio.com/lpic/s27302887.jpg,280,动作
281,282,PC / PS / SS/世嘉土星 / Arcade/街机 / Neo Geo,游戏 / 格斗 / 动作,8.8,侍魂4：天草降临 サムライスピリッツ 天草降臨,https://www.douban.com/game/11577912/,45.0,15岁的夏天，带着初恋女同学去游戏房。除了画画，打侍魂是最拿得出手的技能。晃眼的阳光，残留的香烟味，还有牵起她手时，湿糯的触感。,SI YUAN,357.0,https://img1.doubanio.com/lpic/s11162788.jpg,281,动作
282,283,PC / Mac / iPhone / iPad / PS4 / Nintendo Switch / Linux,游戏 / 角色扮演 / 策略 / 动作,8.7,晶体管 Transistor,https://www.douban.com/game/25892303/,45.0,我的耳朵已经怀了多胞胎惹~,k比较好力量,1237.0,https://img3.doubanio.com/lpic/s27467713.jpg,282,动作
283,284,Xbox One / Xbox 360,游戏 / 射击 / 动作,8.7,战争机器3 Gears of War 3,https://www.douban.com/game/24741245/,45.0,居然让dam死了,電子羊,364.0,https://img3.doubanio.com/lpic/s28347681.jpg,283,动作
284,285,PC / PS3 / Xbox 360,游戏 / 第一人称射击 / 射击 / 冒险 / 动作,8.7,孤岛惊魂3 Far Cry 3,https://www.douban.com/game/20432210/,45.0,为了再上一次女酋长，我又通关了好几遍,adam的阴暗面,2045.0,https://img1.doubanio.com/lpic/s24477837.jpg,284,动作
285,286,PS2,游戏 / 动作,8.8,大家爱的块魂 We Love Katamari,https://www.douban.com/game/26347754/,45.0,音乐大赞，最后一关粘走太阳系的场景实在太妙了,as|sa,20.0,https://img3.doubanio.com/lpic/s28113881.jpg,285,动作
286,287,PC / PS4 / Xbox One / Xbox 360,游戏 / 冒险 / 动作,8.7,古墓丽影：崛起 Rise of the Tomb Raider,https://www.douban.com/game/26410433/,45.0,为了劳拉和老爷买了PS4，结果劳拉xbox独占，老爷没中文，fuck！,龙猫太肥不会飞,4294.0,https://img3.doubanio.com/lpic/s29757832.jpg,286,动作
287,288,PC / PS4 / Xbox One / Nintendo Switch,游戏 / 第一人称射击 / 冒险 / 动作,8.7,毁灭战士 DOOM,https://www.douban.com/game/26425676/,45.0,DOOM：我不是针对某款FPS游戏，我是说在座的各位，都是娘炮,张稀虹有重度强迫症,791.0,https://img3.doubanio.com/lpic/s28718771.jpg,287,动作
288,289,PC / iPhone / iPad / Wii / MD/世嘉五代,游戏 / 乱斗/清版 / 动作,8.7,怒之铁拳3 ベア・ナックルIII,https://www.douban.com/game/22354099/,45.0,新天利SDVD，喜欢玩，喜欢用3星小孩,牛肉火锅,132.0,https://img1.doubanio.com/lpic/s29883749.jpg,288,动作
289,290,PC / PS4 / Xbox One / PS3 / Xbox 360,游戏 / 冒险 / 动作,8.7,恶灵附身：契约  The Assignment,https://www.douban.com/game/26361434/,45.0,狗屎DLC连武器都不给，太有压迫感了,熊生海海蔫蔫地,97.0,https://img3.doubanio.com/lpic/s28043694.jpg,289,动作
290,291,PC / PS4 / Xbox One / Nintendo Switch,游戏 / 冒险 / 动作,8.7,小小梦魇 Little Nightmares,https://www.douban.com/game/26968745/,45.0,不用总做比较，inside我也通关了，谁好谁不好，每个人都不一样，别专家（IGN)一说神作就都去捧臭脚，一分析游戏就觉得恍然大悟，就跟江湖骗子画了一幅你看不懂的画，旁边一说好，你就信了。最起码小小梦魇，没有那么多的机关重复，关卡玩起来也没有那么乏味，人物和氛围上面也比inside要好的，当然也有不好的地方，价格肯定是一个，还有就是视角和操作，但是整体来说都很不错。还有别说抄袭这些话了，幼稚不？按你的意思，别的游戏只要有枪战就是抄袭cs了呗，按你那么说游戏真没法做了，沙盒游戏也是大同小异，怎么没见你说抄袭了？再说两者从根本的内容背景就不一样，说抄袭也是没谁了，游戏一百个人玩，就有一百个不同的感受，你可以不喜欢，但是别去诋毁，你要是不喜欢可以去，steam上给不推荐，非得跑着酸一通，是不是闲的？,俗人,810.0,https://img1.doubanio.com/lpic/s29731117.jpg,290,动作
291,292,PC,游戏 / 模拟 / 策略 / 动作,8.7,猎杀潜航3 Silent Hunter 3,https://www.douban.com/game/20426443/,45.0,巨好玩啊，怎么没人标记这个呢。,HARRY ANDILE,43.0,https://img3.doubanio.com/lpic/s24465623.jpg,291,动作
292,293,PC / PS4 / Xbox One / Nintendo Switch,游戏 / 横版过关 / 冒险 / 动作,8.7,墨西哥英雄大混战2 Guacamelee 2,https://www.douban.com/game/27186855/,45.0,"Flame face 的挑战有人全部完成了吗？
小鸡的连招有个好难啊！",欢乐英雄,69.0,https://img1.doubanio.com/lpic/s29596208.jpg,292,动作
293,294,PC / PS4 / Xbox One / Nintendo Switch,游戏 / 冒险 / 动作,8.7,乐高DC超级反派 LEGO DC Super-Villains,https://www.douban.com/game/30284260/,45.0,这个游戏火到除了介绍性的新闻外，什么都没有……,西桥,28.0,https://img3.doubanio.com/lpic/s29829394.jpg,293,动作
294,295,GB,游戏 / 角色扮演 / 冒险 / 动作,8.8,超级马里奥大陆3：瓦里奥大陆 スーパーマリオランド3 ワリオランド,https://www.douban.com/game/26392126/,45.0,最喜欢的GB游戏！超级经典，当时还没有玩过超级马里奥兄弟3，觉得这个简直比第一代超级马里奥兄弟好玩太多了！,Strongme,41.0,https://img3.doubanio.com/lpic/s29790276.jpg,294,动作
295,296,GBA,游戏 / 角色扮演 / 动作,8.7,召唤之夜：铸剑物语 サモンナイト クラフトソード物語,https://www.douban.com/game/11611253/,45.0,大勺向~巨龙的头上砍~去~,汝就做吾的犬吧,83.0,https://img1.doubanio.com/lpic/s24920138.jpg,295,动作
296,297,NDS,游戏 / 角色扮演 / 动作,8.7,马里奥与路易基RPG2 マリオ&ルイージRPG2,https://www.douban.com/game/25807711/,45.0,战斗操作略繁琐，反应不过来,hal,122.0,https://img1.doubanio.com/lpic/s28403077.jpg,296,动作
297,298,PC / PS4 / Xbox One,游戏 / 角色扮演 / 动作,8.7,辐射4 Fallout 4,https://www.douban.com/game/26417385/,45.0,这个游戏，易沉迷。我从来不做任务，只盖房子，连电线，盖了一个巨高的塔，夜里牛逼闪闪，取名，巴别塔，在即将竣工的时候，掉下来摔死了，没存档，已删。,尔牧來思,4023.0,https://img3.doubanio.com/lpic/s28101905.jpg,297,动作
298,299,FC/NES/红白机 / A800 / SPEC / MSX / C64 / APL2 / CPC,游戏 / 横版过关 / 冒险 / 动作,8.7,七宝奇谋 グーニーズ,https://www.douban.com/game/23009639/,45.0,神游戏！从音乐到画面到游戏性到操作的舒适度无一不完美！经常一完一下午，以调戏黑社会为乐！以杀光老鼠和黄鼠狼为荣！,汝就做吾的犬吧,353.0,https://img3.doubanio.com/lpic/s29639744.jpg,298,动作
299,300,GB,游戏 / 横版过关 / 动作,8.7,瓦里奥大陆2：被盗的财宝 ワリオランド2 盗まれた財宝,https://www.douban.com/game/19948309/,45.0,彩色了感觉像素有点奇怪,Cow不靠谱太太,43.0,https://img1.doubanio.com/lpic/s28401399.jpg,299,动作
300,301,浏览器,游戏 / 角色扮演 / 冒险 / 动作,8.7,森林冰火人,https://www.douban.com/game/26599570/,45.0,小时候跟弟弟玩哈哈哈,绵绵,166.0,https://img1.doubanio.com/lpic/s28283369.jpg,300,动作
301,302,PS4,游戏 / 益智 / 角色扮演 / 冒险 / 动作,8.7,最后的守护者 人喰いの大鷲トリコ,https://www.douban.com/game/11504806/,45.0,事实证明 IGN评分就是屎，没有任何参考价值。,楠先生,1097.0,https://img3.doubanio.com/lpic/s28828576.jpg,301,动作
302,303,PC / Mac / Xbox 360 / Linux,游戏 / 角色扮演 / 冒险 / 动作,8.7,巫师2：国王刺客 The Witcher 2: Assassins of Kings,https://www.douban.com/game/10751186/,45.0,神作没什么好说。一口气打出六个结局，神一般的第二章，最接近噩梦的噩梦难度。没有，我还没有玩过疯狂难度。不，我也不打算。假如我要找男票的话，希望他至少玩过这个游戏。,Helium,1258.0,https://img3.doubanio.com/lpic/s29293954.jpg,302,动作
303,304,PC / PS4 / Xbox One,游戏 / 角色扮演 / 冒险 / 动作,8.7,生化危机7 Resident Evil 7 biohazard,https://www.douban.com/game/26579258/,45.0,"豆瓣游戏能加个""看过直播""的选项吗",硅胶鱼,2339.0,https://img3.doubanio.com/lpic/s29294334.jpg,303,动作
304,305,PS4 / Xbox One,游戏 / 冒险 / 动作,8.7,蝙蝠侠：重返阿卡姆 Batman: Return to Arkham,https://www.douban.com/game/26807524/,45.0,疯人院幽闭小地图全程迷幻路线吓死我，主要讲蝙蝠侠心路历程。city自由度更高不那么害怕，主要讲batjoke，主线剧情太棒了结局awww，但是主线流程太短支线任务Idontgiveafuck。疯人院可以不打一定要打City，疯人院4星City4.5星。,奋勇向前草履虫,34.0,https://img3.doubanio.com/lpic/s28774810.jpg,304,动作
305,306,PC / PS4 / Xbox One / Nintendo Switch,游戏 / 冒险 / 动作,8.7,观察者 Observer,https://www.douban.com/game/27066067/,45.0,这走路模拟器太神经病了，每次进入人家的脑袋就是一次长时间大型精神污染，开发者做的时候肯定是嗑药了。,思故渊,127.0,https://img3.doubanio.com/lpic/s32327816.jpg,305,动作
306,307,PC / PS3 / Xbox 360 / Nintendo Switch,游戏 / 冒险 / 动作,8.7,黑色洛城 L.A. Noire,https://www.douban.com/game/10754603/,45.0,我只能说这是一部被埋没的神作，这游戏我终身推！,[已注销],757.0,https://img3.doubanio.com/lpic/s9122174.jpg,306,动作
307,308,PC / PS4 / Xbox One / PS3 / Xbox 360,游戏 / 冒险 / 动作,8.7,恶灵附身：因果 The Evil Within: The Consequence,https://www.douban.com/game/26392128/,45.0,1. Kidman的身材真好。2. 和生化4的叙述方式一样，正篇负责打怪和钉钉子，dlc就负责往钉子上挂衣服。随着游戏的进行，一切都在慢慢清晰。结果……结果到结尾了，我又重新变得一头雾水，谢特。,disby,97.0,https://img1.doubanio.com/lpic/s28074647.jpg,307,动作
308,309,PC / Mac / PS4 / Xbox One / PSV/PS Vita / Nintendo Switch / Linux,游戏 / 横版过关 / 角色扮演 / 动作,8.7,塔倒：升天 TowerFall Ascension,https://www.douban.com/game/26282569/,45.0,超级适合四个好友一起玩！非常有趣,Mr. Curiosity,38.0,https://img3.doubanio.com/lpic/s27964814.jpg,308,动作
309,310,iPhone / Android,游戏 / 冒险 / 动作,8.8,迷你冲撞  Mini Dash,https://www.douban.com/game/26375500/,45.0,就算是破解版  也很难通关。,-----JK梦,18.0,https://img3.doubanio.com/lpic/s28057713.jpg,309,动作
310,311,PC,游戏 / 横版过关 / 射击 / 角色扮演 / 冒险 / 动作,8.8,密特罗德2粉丝重制版 Another Metroid 2 Remake,https://www.douban.com/game/26852513/,45.0,非常好的同人重制作品,匿迹的shaw,18.0,https://img3.doubanio.com/lpic/s28960933.jpg,310,动作
311,312,PC / PS4 / PS3 / Xbox 360,游戏 / 角色扮演 / 冒险 / 动作,8.7,耻辱 Dishonored,https://www.douban.com/game/19975600/,45.0,“耻辱”的翻译够傻逼了，这个翻译更傻逼,Tinc0,1610.0,https://img3.doubanio.com/lpic/s29376093.jpg,311,动作
312,313,PC,游戏 / 角色扮演 / 动作,8.7,双星物语2 ZWEI II,https://www.douban.com/game/10756082/,45.0,妹控是可耻的。,陆秋槎,687.0,https://img3.doubanio.com/lpic/s29473173.jpg,312,动作
313,314,PC / iPhone / iPad / Android / Xbox 360 / PS2 / PSP,游戏 / 动作,8.7,侠盗猎车手：自由城故事 Grand Theft Auto: Liberty City Stories,https://www.douban.com/game/10751263/,45.0,最开始玩的是PS2版本的，不过最后通关的是PSP版本的，一个可以让人融入其中世界的游戏。,syuu,276.0,https://img3.doubanio.com/lpic/s9117512.jpg,313,动作
314,315,Wii U / Nintendo Switch,游戏 / 横版过关 / 动作,8.7,大金刚：热带寒流 ドンキーコング トロピカルフリーズ,https://www.douban.com/game/25822966/,45.0,我感觉早晚移植switch或者3DS,饼,167.0,https://img3.doubanio.com/lpic/s29680512.jpg,314,动作
315,316,PC / PS4 / Xbox One / PS3 / Xbox 360,游戏 / 角色扮演 / 冒险 / 动作,8.7,鬼泣4 Devil May Cry 4,https://www.douban.com/game/10750223/,45.0,永远经典的鬼泣系列，2008年还是初中生，至今将近十年过去了，时光过得很快，真的很快。也还会听那几首经典原声歌曲《Shall Never Surrender》《Out of Darkness》《Total Result》《La Vita Nuova -A New Life-》!,KakaSuli丶,3429.0,https://img3.doubanio.com/lpic/s29509882.jpg,315,动作
316,317,PC / PS4 / Xbox One / Nintendo Switch,游戏 / 冒险 / 动作,8.7,失踪：J.J. 麦克菲尔德和追忆岛 The MISSING: J.J. Macfield and the Island of Memories,https://www.douban.com/game/30349307/,45.0,可能会是Swery职业生涯中最重要的一部作品。表述的主题充满勇气，提名Games for Impact也算是对作中价值观的一种肯定。纰漏不少但瑕不掩瑜。结尾反转很好猜，流程也并不很长，适合一口气通关。“本作在‘任何人都没有必要自我否定’的信念下完成。”希望通关的玩家能尽量不去恶意剧透。,anonymous_user,18.0,https://img3.doubanio.com/lpic/s29979631.jpg,316,动作
317,318,PSV/PS Vita,游戏 / 冒险 / 动作,8.7,撕纸小邮差 Tearaway,https://www.douban.com/game/25807693/,45.0,终于圆了一次当天线宝宝里太阳的梦XD（？,WeirdFishes,176.0,https://img3.doubanio.com/lpic/s27197350.jpg,317,动作
318,319,PS2 / Xbox / Arcade/街机 / Neo Geo,游戏 / 射击 / 动作,8.7,合金弹头4 メタルスラッグ4,https://www.douban.com/game/25730608/,45.0,想当年，2和4玩得最多,斯特,619.0,https://img3.doubanio.com/lpic/s29250091.jpg,318,动作
319,320,PC / Mac / iPhone / iPad / PS4 / Xbox One / PSV/PS Vita / Nintendo Switch,游戏 / 音乐/旋律 / 动作,8.7,节奏地牢 Crypt of the NecroDancer,https://www.douban.com/game/25944957/,45.0,对于我来说，每一关通关的标志就是找到老板hh,卟喔尤安娜,321.0,https://img3.doubanio.com/lpic/s28071040.jpg,319,动作
320,321,PC / Wii U / PS3 / PS2,游戏 / 动作,8.7,如龙 龍が如く,https://www.douban.com/game/26382668/,45.0,驰星周的剧本素质还是很高的，最后桐生一马怀抱着即将死去的一生挚爱，与大楼外漫天飘洒的钞票遥相呼应，着实让我感动了一把，系列剧情最高点，却也是系列的第一部……,令狐蜀,112.0,https://img1.doubanio.com/lpic/s28064879.jpg,320,动作
